id,match_id,replay_id,player_id,player_name,map_name,map_mode,mode_name,timestamp,duration_sec,is_ranked,team_id,won,winning_team_id,team_score,enemy_score,primary_hero,secondary_hero,kills,deaths,assists,damage,healing,kd_ratio,kda_ratio,damage_per_min,healing_per_min,rank_score,rank_tier,rank_tier_short,rank_delta,last_kills,head_kills,solo_kills,damage_blocked,damage_blocked_per_min
2203,5513854_1765054309_1231129_11001_12,10944658391,Jamonsitxo,Jamonsitxo,Yggdrasill Path,Convoy,Competitive,2025-12-06T21:08:08+00:00,717,1,0,1,0,1,0,Gambit,Luna Snow,11,9,11,8334.129949092865,27125.40046977997,1.2222222222222223,2.4444444444444446,757.65,2465.95,5069.0,Celestial I,C1,18.0,3.0,0.0,0.0,11644.067444562912,1058.55
2204,5517556_1765052785_1290007_11001_11,10948174577,Jamonsitxo,Jamonsitxo,Symbiotic Surface,Convergence,Competitive,2025-12-06T20:47:45+00:00,1017,1,1,0,0,2,3,Phoenix,,26,10,4,34815.85706329346,3006.291061401367,2.6,3.0,2175.99,187.89,5050.0,Celestial I,C1,-22.0,14.0,2.0,3.0,13599.454184532166,849.97
2205,5517868_1765019724_1310727_11001_11,10659076732,Jamonsitxo,Jamonsitxo,Krakoa,Domination,Competitive,2025-12-06T11:25:03+00:00,340,1,1,1,1,2,0,Luna Snow,,11,0,13,5113.082099914551,15273.565934091806,11.0,24.0,1022.62,3054.71,5072.0,Celestial I,C1,19.0,1.0,0.0,0.0,2746.2221608161926,549.24
2206,5518031_1765018403_1311211_11001_11,10986659809,Jamonsitxo,Jamonsitxo,Arakko,Convoy,Competitive,2025-12-06T11:11:36+00:00,830,1,1,0,0,0,2,Hela,Daredevil,20,11,1,29243.355167865753,0.0,1.8181818181818181,1.9090909090909092,2249.49,0.0,5053.0,Celestial I,C1,-20.0,11.0,3.0,3.0,11617.339465856552,893.64
2207,5513500_1765017291_1245793_11001_12,10670960973,Jamonsitxo,Jamonsitxo,Spider-Islands,Convoy,Competitive,2025-12-06T10:50:51+00:00,691,1,1,0,0,0,3,Star-Lord,Winter Soldier,14,11,2,23206.642266750336,0.0,1.2727272727272727,1.4545454545454546,2109.69,0.0,5073.0,Celestial I,C1,-22.0,7.0,0.0,3.0,13632.89157140255,1239.35
2208,5518288_1765016384_1288250_11001_11,10184279252,Jamonsitxo,Jamonsitxo,Hell's Heaven,Domination,Competitive,2025-12-06T10:31:50+00:00,491,1,0,1,0,2,0,Namor,,19,3,2,17092.078789711,0.0,6.333333333333333,7.0,2136.51,0.0,5094.0,Celestial I,C1,19.0,9.0,0.0,1.0,5797.52277135849,724.69
2209,5517719_1765015015_2042192_11001_11,10705368875,Jamonsitxo,Jamonsitxo,Heart Of Heaven,Convergence,Competitive,2025-12-06T10:16:28+00:00,909,1,1,1,1,3,2,Phoenix,The Punisher,25,9,5,30310.44078350067,1922.877664923668,2.7777777777777777,3.3333333333333335,2020.7,128.19,5074.0,Celestial I,C1,18.0,10.0,4.0,3.0,15561.264921188354,1037.42
2210,5517519_1765013856_1231428_11001_11,10196173933,Jamonsitxo,Jamonsitxo,Yggdrasill Path,Convoy,Competitive,2025-12-06T09:54:27+00:00,747,1,0,1,0,3,1,Phoenix,,33,8,3,28208.870180130005,1429.4034576416016,4.125,4.5,2350.74,119.12,5055.0,Celestial I,C1,20.0,16.0,3.0,2.0,8243.264393806458,686.94
2211,5518027_1765012609_1311223_11001_11,10296673559,Jamonsitxo,Jamonsitxo,Arakko,Convoy,Competitive,2025-12-06T09:35:50+00:00,877,1,1,0,0,1,3,Phoenix,Moon Knight,20,13,1,38456.80488061905,2396.2165932655334,1.5384615384615385,1.6153846153846154,2746.91,171.16,5035.0,Celestial I,C1,-19.0,8.0,3.0,4.0,16253.894019126892,1160.99
2212,5517827_1765011765_1310434_11001_11,10741275643,Jamonsitxo,Jamonsitxo,Krakoa,Domination,Competitive,2025-12-06T09:16:03+00:00,558,1,0,1,0,2,0,Luna Snow,,16,2,17,7699.880056381226,18221.258318811655,8.0,16.5,855.54,2024.58,5053.0,Celestial I,C1,20.0,3.0,0.0,0.0,5639.108725070953,626.57
2213,5514161_1765011180_1267365_11001_12,10976160338,Jamonsitxo,Jamonsitxo,Hall Of Djalia,Convergence,Competitive,2025-12-06T09:00:42+00:00,226,1,1,0,0,0,3,Phoenix,,0,2,0,9393.971878051758,943.4091491699219,0.0,0.0,3131.32,314.47,5033.0,Celestial I,C1,-21.0,0.0,0.0,0.0,5247.191400527954,1749.06
2214,5514261_1765009196_1292251_11001_12,10873376343,Jamonsitxo,Jamonsitxo,Central Park,Convergence,Competitive,2025-12-06T08:48:29+00:00,1266,1,0,0,1,3,4,Phoenix,Winter Soldier,45,10,11,53032.61727142334,3040.708785533905,4.5,5.6,2525.36,144.8,5054.0,Celestial I,C1,-22.0,13.0,2.0,4.0,17082.47164797783,813.45
2215,5518099_1765008286_1272355_11001_11,10228671584,Jamonsitxo,Jamonsitxo,Birnin T'Challa,Domination,Competitive,2025-12-06T08:16:59+00:00,494,1,1,1,1,2,0,Phoenix,,17,5,2,19671.24167919159,1173.9952232837677,3.4,3.8,2458.91,146.75,5075.0,Celestial I,C1,17.0,4.0,1.0,0.0,8323.194859981537,1040.4
2216,5513916_1765007355_1288502_11001_12,10806174115,Jamonsitxo,Jamonsitxo,Hell's Heaven,Domination,Competitive,2025-12-06T07:59:23+00:00,375,1,1,1,1,2,0,Phoenix,,24,1,0,14363.41660284996,888.2444005012512,24.0,24.0,2393.9,148.04,5058.0,Celestial I,C1,18.0,11.0,2.0,2.0,4928.7525634765625,821.46
2217,5517466_1765006486_2042003_11001_11,10588077283,Jamonsitxo,Jamonsitxo,Heart Of Heaven,Convergence,Competitive,2025-12-06T07:44:53+00:00,344,1,0,0,1,0,1,Phoenix,Star-Lord,4,3,0,10379.3608212471,720.9330902099609,1.3333333333333333,1.3333333333333333,2075.87,144.19,5040.0,Celestial I,C1,-23.0,2.0,0.0,1.0,6162.685366630554,1232.54
2218,5517600_1765005126_1291200_11001_11,10663067412,Jamonsitxo,Jamonsitxo,Midtown,Convoy,Competitive,2025-12-06T07:31:00+00:00,864,1,0,1,0,3,1,Phoenix,Hela,34,7,0,35946.5870347023,1861.543892621994,4.857142857142857,4.857142857142857,2567.61,132.97,5063.0,Celestial I,C1,21.0,14.0,3.0,2.0,13888.965479373932,992.07
2219,5517813_1765003576_1290135_11001_11,10660067364,Jamonsitxo,Jamonsitxo,Symbiotic Surface,Convergence,Competitive,2025-12-06T07:07:11+00:00,993,1,0,1,0,2,1,Phoenix,Doctor Strange,24,9,1,35576.91347312927,1931.5740513801575,2.6666666666666665,2.7777777777777777,2223.56,120.72,5041.0,Celestial I,C1,21.0,13.0,1.0,0.0,14856.047852933407,928.5
2220,5518134_1765002600_1311190_11001_11,10412569365,Jamonsitxo,Jamonsitxo,Arakko,Convoy,Competitive,2025-12-06T06:42:53+00:00,521,1,0,0,1,1,1,Phoenix,Mantis,5,5,3,18057.034892082214,4167.666347503662,1.0,1.6,2257.13,520.96,5020.0,Celestial I,C1,-23.0,1.0,1.0,0.0,9141.7222905159,1142.72
2221,5513665_1764880017_2042058_11001_12,10400069270,Jamonsitxo,Jamonsitxo,Heart Of Heaven,Convergence,Competitive,2025-12-04T20:46:00+00:00,880,1,1,0,0,2,3,Gambit,Phoenix,16,13,16,14162.143332958221,24994.25547146797,1.2307692307692308,2.4615384615384617,1011.58,1785.3,5043.0,Celestial I,C1,-21.0,7.0,0.0,2.0,11503.139328837395,821.65
2222,5513482_1764878419_1310208_11001_12,10924381563,Jamonsitxo,Jamonsitxo,Krakoa,Domination,Competitive,2025-12-04T20:19:07+00:00,830,1,1,0,0,1,2,Phoenix,Doctor Strange,30,10,3,29060.515149116516,1504.5407099723816,3.0,3.3,2235.42,115.73,5064.0,Celestial I,C1,-21.0,16.0,0.0,2.0,10016.366785943508,770.49
2223,5517371_1764876954_1292033_11001_11,10177775071,Jamonsitxo,Jamonsitxo,Central Park,Convergence,Competitive,2025-12-04T19:55:15+00:00,875,1,0,1,0,3,1,Gambit,,30,4,43,11442.409272432327,38486.47113633156,7.5,18.25,817.31,2749.03,5084.0,Celestial I,C1,19.0,6.0,0.0,1.0,12680.5169531703,905.75
2224,5517941_1764842278_1231009_11001_12,10363379977,Jamonsitxo,Jamonsitxo,Yggdrasill Path,Convoy,Competitive,2025-12-04T10:12:54+00:00,628,1,1,1,1,2,1,Hela,,30,5,1,23348.56506717205,0.0,6.0,6.2,2334.86,0.0,5065.0,Celestial I,C1,12.0,14.0,6.0,5.0,5975.9762415885925,597.6
2225,5518115_1764840560_2042006_11001_12,10660264169,Jamonsitxo,Jamonsitxo,Heart Of Heaven,Convergence,Competitive,2025-12-04T09:46:25+00:00,761,1,0,0,1,1,2,Mantis,Phoenix,11,5,11,21264.8536516428,12915.620400428772,2.2,4.4,1772.07,1076.3,5053.0,Celestial I,C1,-23.0,3.0,0.0,0.0,12964.91892027855,1080.41
2226,6711407_1764971524_1310211_11001_22,50713717045,YT Matty_1v9,YT Matty_1v9,Krakoa,Domination,Competitive,2025-12-05T22:05:13+00:00,547,1,0,1,0,2,0,Gambit,,16,2,16,7005.437952041626,29683.351852297783,8.0,16.0,778.38,3298.15,5109.0,Eternity,E,21.0,3.0,0.0,0.0,9361.351765871048,1040.15
2227,6711848_1764969314_1292095_11001_22,50944525878,YT Matty_1v9,YT Matty_1v9,Central Park,Convergence,Competitive,2025-12-05T21:46:59+00:00,1449,1,1,1,1,6,5,Magneto,Gambit,29,11,29,23280.896688580513,32242.651881337166,2.6363636363636362,5.2727272727272725,970.04,1343.44,5088.0,Celestial I,C1,19.0,8.0,0.0,1.0,50096.593444645405,2087.36
2228,6711867_1764962606_1290105_11001_22,50423319492,YT Matty_1v9,YT Matty_1v9,Symbiotic Surface,Convergence,Competitive,2025-12-05T19:41:27+00:00,819,1,1,0,0,2,3,Rocket Raccoon,,6,7,22,1328.1778230667114,29787.325254917145,0.8571428571428571,4.0,102.17,2291.33,5068.0,Celestial I,C1,-22.0,3.0,1.0,0.0,6622.707935333252,509.44
2229,6711346_1764961652_1231344_11001_22,50929324511,YT Matty_1v9,YT Matty_1v9,Yggdrasill Path,Convoy,Competitive,2025-12-05T19:17:57+00:00,368,1,0,1,0,3,0,Gambit,,16,0,24,4673.749087929726,16656.851667404175,16.0,40.0,778.96,2776.14,5090.0,Celestial I,C1,15.0,3.0,0.0,1.0,2492.3797278404236,415.4
2230,6711385_1764959928_1267051_11001_22,50999722222,YT Matty_1v9,YT Matty_1v9,Hall Of Djalia,Convergence,Competitive,2025-12-05T19:01:17+00:00,1081,1,1,1,1,3,2,Gambit,,19,15,32,10828.134903430939,43903.16561281681,1.2666666666666666,3.4,601.56,2439.06,5074.0,Celestial I,C1,17.0,4.0,0.0,0.0,15011.696743011475,833.98
2231,6711453_1764958664_1318210_11001_22,50446622726,YT Matty_1v9,YT Matty_1v9,Celestial Husk,Domination,Competitive,2025-12-05T18:34:22+00:00,704,1,0,1,0,2,1,Gambit,,12,5,32,3944.603033065796,40331.09749221802,2.4,8.8,358.6,3666.46,5057.0,Celestial I,C1,18.0,2.0,0.0,0.0,7736.966847717762,703.36
2232,6711737_1764957341_2042022_11001_22,50576421865,YT Matty_1v9,YT Matty_1v9,Heart Of Heaven,Convergence,Competitive,2025-12-05T18:11:17+00:00,665,1,1,0,0,0,1,Gambit,Doctor Strange,12,9,21,5478.4815809726715,29156.156791210175,1.3333333333333333,3.6666666666666665,498.04,2650.56,5039.0,Celestial I,C1,-23.0,2.0,0.0,0.0,10448.123074054718,949.83
2233,6711819_1764956150_1288117_11001_22,50696323460,YT Matty_1v9,YT Matty_1v9,Hell's Heaven,Domination,Competitive,2025-12-05T17:49:52+00:00,609,1,1,1,1,2,0,Gambit,,16,6,37,3653.726875305176,31842.77934408188,2.6666666666666665,8.833333333333334,365.37,3184.28,5061.0,Celestial I,C1,19.0,2.0,0.0,0.0,6224.876051425934,622.49
2234,6711346_1764954813_1231265_11001_22,50106119686,YT Matty_1v9,YT Matty_1v9,Yggdrasill Path,Convoy,Competitive,2025-12-05T17:32:48+00:00,893,1,0,1,0,2,1,Cloak & Dagger,Rocket Raccoon,21,4,39,8680.014413356781,33611.04046034813,5.25,15.0,620.0,2400.79,5041.0,Celestial I,C1,18.0,1.0,0.0,0.0,11509.595921933651,822.11
2235,6711559_1764953530_1310153_11001_22,50563920131,YT Matty_1v9,YT Matty_1v9,Krakoa,Domination,Competitive,2025-12-05T17:08:57+00:00,708,1,1,1,1,2,1,Gambit,,18,8,24,9176.510687351227,21400.18284845352,2.25,5.25,834.23,1945.47,5023.0,Celestial I,C1,19.0,5.0,0.0,0.0,10333.939153909683,939.45
2236,6711437_1764952327_1290002_11001_22,50778028275,YT Matty_1v9,YT Matty_1v9,Symbiotic Surface,Convergence,Competitive,2025-12-05T16:47:44+00:00,667,1,0,1,0,3,1,Rocket Raccoon,,5,3,43,2463.4842553138733,27284.3401389122,1.6666666666666667,16.0,223.95,2480.39,5003.0,Celestial I,C1,17.0,0.0,0.0,0.0,4417.150526046753,401.56
2237,6711518_1764950960_1288135_11001_22,50188819777,YT Matty_1v9,YT Matty_1v9,Hell's Heaven,Domination,Competitive,2025-12-05T16:27:03+00:00,769,1,0,1,0,2,1,Gambit,,22,4,29,9185.052470684052,39452.422060251236,5.5,12.75,765.42,3287.7,4986.0,Celestial II,C2,18.0,4.0,0.0,0.0,10872.060399055481,906.01
2238,6711568_1764949781_1291247_11001_22,50791020818,YT Matty_1v9,YT Matty_1v9,Midtown,Convoy,Competitive,2025-12-05T16:04:32+00:00,618,1,1,1,1,2,1,Rocket Raccoon,Doctor Strange,8,5,30,3886.4692182540894,19381.782771348953,1.6,7.6,388.65,1938.18,4967.0,Celestial II,C2,19.0,2.0,0.0,0.0,5953.187271595001,595.32
2239,6711329_1764948965_1318048_11001_22,50162124233,YT Matty_1v9,YT Matty_1v9,Celestial Husk,Domination,Competitive,2025-12-05T15:46:17+00:00,379,1,1,0,0,0,2,Gambit,,2,7,3,4554.243775606155,19431.723963022232,0.2857142857142857,0.7142857142857143,759.04,3238.62,4948.0,Celestial II,C2,-20.0,2.0,0.0,0.0,7237.676387310028,1206.28
2240,6711665_1764947559_1311105_11001_22,50125917325,YT Matty_1v9,YT Matty_1v9,Arakko,Convoy,Competitive,2025-12-05T15:33:07+00:00,963,1,1,1,1,3,2,Rocket Raccoon,Jeff The Land Shark,15,7,39,6124.186721086502,36771.909093141556,2.142857142857143,7.714285714285714,382.76,2298.24,4967.0,Celestial II,C2,19.0,5.0,0.0,2.0,8907.510765075684,556.72
2241,6711320_1764883408_1292011_11001_22,50560718272,YT Matty_1v9,YT Matty_1v9,Central Park,Convergence,Competitive,2025-12-04T21:38:37+00:00,638,1,0,0,1,1,2,Gambit,,11,9,8,7812.711041927338,28797.363020062447,1.2222222222222223,2.111111111111111,781.27,2879.74,4948.0,Celestial II,C2,-17.0,6.0,0.0,5.0,11811.196835964918,1181.12
2242,506038_1764882106_1311128_11001_21,50996920247,YT Matty_1v9,YT Matty_1v9,Arakko,Convoy,Competitive,2025-12-04T21:18:53+00:00,766,1,0,1,0,2,0,Gambit,Doctor Strange,24,3,37,8584.546481132507,33209.96036553383,8.0,20.333333333333332,715.38,2767.5,4964.0,Celestial II,C2,22.0,6.0,0.0,1.0,6624.192466974258,552.02
2243,6711860_1764880672_1292026_11001_22,50568315783,YT Matty_1v9,YT Matty_1v9,Central Park,Convergence,Competitive,2025-12-04T20:56:03+00:00,817,1,1,1,1,3,2,Rocket Raccoon,,10,5,38,1968.2302451133728,29907.53643321991,2.0,9.6,151.4,2300.58,4942.0,Celestial II,C2,20.0,4.0,2.0,0.0,4728.6190304756165,363.74
2244,6711811_1764879258_1245076_11001_22,50720427269,YT Matty_1v9,YT Matty_1v9,Spider-Islands,Convoy,Competitive,2025-12-04T20:31:04+00:00,736,1,0,1,0,3,0,Doctor Strange,,32,3,6,21191.550704956055,0.0,10.666666666666666,12.666666666666666,1765.96,0.0,4921.0,Celestial II,C2,17.0,13.0,0.0,1.0,43924.472977399826,3660.37
2245,6711354_1764877817_1310213_11001_22,50832821560,YT Matty_1v9,YT Matty_1v9,Krakoa,Domination,Competitive,2025-12-04T20:08:20+00:00,786,1,0,0,1,1,2,Jeff The Land Shark,Rocket Raccoon,8,12,16,7660.907924354076,29288.669340610504,0.6666666666666666,2.0,589.3,2252.97,4904.0,Celestial II,C2,-22.0,3.0,0.0,0.0,10613.398662805557,816.42
2246,506054_1764876163_1291041_11001_21,50375926371,YT Matty_1v9,YT Matty_1v9,Midtown,Convoy,Competitive,2025-12-04T19:44:06+00:00,1016,1,1,1,1,3,2,Gambit,,32,8,45,14682.472864314914,47172.31089425087,4.0,9.625,917.65,2948.27,4925.0,Celestial II,C2,18.0,11.0,0.0,2.0,12526.72556066513,782.92
2247,6711663_1764706283_1231235_11001_22,50352618637,YT Matty_1v9,YT Matty_1v9,Yggdrasill Path,Convoy,Competitive,2025-12-02T20:31:37+00:00,836,1,1,1,1,2,1,Rocket Raccoon,Doctor Strange,11,4,44,3303.756432533264,43464.45867013931,2.75,13.75,254.14,3343.42,4932.0,Celestial II,C2,21.0,4.0,1.0,1.0,9096.771657705307,699.75
2248,6711424_1764704312_1267042_11001_22,50690027531,YT Matty_1v9,YT Matty_1v9,Hall Of Djalia,Convergence,Competitive,2025-12-02T20:05:17+00:00,1162,1,0,1,0,5,3,Gambit,,27,11,49,11209.156384468079,49787.98876333237,2.4545454545454546,6.909090909090909,589.96,2620.42,4910.0,Celestial II,C2,21.0,5.0,0.0,0.0,13588.351612091064,715.18
2249,6711930_1764702489_1290013_11001_22,50153931734,YT Matty_1v9,YT Matty_1v9,Symbiotic Surface,Convergence,Competitive,2025-12-02T19:21:57+00:00,561,1,0,1,0,3,0,Rocket Raccoon,,7,2,29,1879.9878401756287,18156.722388982773,3.5,18.0,208.89,2017.41,4888.0,Celestial III,C3,17.0,1.0,1.0,0.0,2475.273835659027,275.03
2250,506033_1764701002_1311032_11001_21,50214432081,YT Matty_1v9,YT Matty_1v9,Arakko,Convoy,Competitive,2025-12-02T19:02:45+00:00,899,1,0,1,0,3,1,Gambit,,21,7,44,7402.685070037842,44132.18632745743,3.0,9.285714285714286,528.76,3152.3,4871.0,Celestial III,C3,22.0,6.0,0.0,1.0,8346.766354441643,596.2
2251,505957_1765053143_1272205_11001_21,50107925193,CTG pølly,CTG pølly,Birnin T'Challa,Domination,Competitive,2025-12-06T20:52:42+00:00,920,1,1,1,1,2,1,Emma Frost,,29,6,11,28531.52398943901,0.0,4.833333333333333,6.666666666666667,1902.1,0.0,5109.0,Eternity,E,18.0,7.0,0.0,0.0,35388.14082419872,2359.21
2252,505973_1765051809_1310135_11001_21,50549423124,CTG pølly,CTG pølly,Krakoa,Domination,Competitive,2025-12-06T20:27:38+00:00,750,1,1,1,1,2,1,Captain America,,16,5,4,17227.85923576355,98.0,3.2,4.0,1435.65,8.17,5090.0,Celestial I,C1,18.0,5.0,0.0,2.0,27386.43512892723,2282.2
2253,6711878_1764368191_2042165_11001_22,50415720364,CTG pølly,CTG pølly,Heart Of Heaven,Convergence,Competitive,2025-11-28T22:49:21+00:00,1518,1,1,1,1,5,4,Emma Frost,Doctor Strange,37,8,12,64368.10194468498,0.0,4.625,6.125,2574.72,0.0,5071.0,Celestial I,C1,18.0,15.0,0.0,4.0,89026.89581739902,3561.08
2254,6711795_1764366882_1290246_11001_22,50864338914,CTG pølly,CTG pølly,Symbiotic Surface,Convergence,Competitive,2025-11-28T22:12:33+00:00,800,1,1,1,1,2,1,Groot,Doctor Strange,24,5,1,28138.016597509384,0.0,4.8,5.0,2164.46,0.0,5053.0,Celestial I,C1,20.0,11.0,0.0,2.0,43995.38534498215,3384.26
2255,5513829_1764365497_1245004_11001_12,10725761364,CTG pølly,CTG pølly,Spider-Islands,Convoy,Competitive,2025-11-28T21:49:42+00:00,819,1,0,0,1,1,2,Emma Frost,Gambit,20,12,8,27092.747663617134,4593.131667613983,1.6666666666666667,2.3333333333333335,2084.06,353.32,5032.0,Celestial I,C1,-22.0,6.0,0.0,1.0,35321.18426179886,2717.01
2256,5513385_1764364263_1288265_11001_12,10173370710,CTG pølly,CTG pølly,Hell's Heaven,Domination,Competitive,2025-11-28T21:28:00+00:00,722,1,0,1,0,2,1,Emma Frost,Venom,16,6,7,20620.270701646805,0.0,2.6666666666666665,3.8333333333333335,1718.36,0.0,5054.0,Celestial I,C1,17.0,4.0,0.0,2.0,31180.251968979836,2598.35
2257,6711597_1764363269_1310550_11001_22,50860918548,CTG pølly,CTG pølly,Krakoa,Domination,Competitive,2025-11-28T21:06:57+00:00,512,1,0,0,1,0,2,Magneto,Venom,18,4,4,12197.57695388794,0.0,4.5,5.5,1524.7,0.0,5036.0,Celestial I,C1,-22.0,2.0,0.0,1.0,23549.737381458282,2943.72
2258,505969_1764362055_1311067_11001_21,50756713558,CTG pølly,CTG pølly,Arakko,Convoy,Competitive,2025-11-28T20:51:18+00:00,761,1,1,0,0,0,2,Angela,Magneto,26,5,9,12781.872344970703,0.0,5.2,7.0,1065.16,0.0,5057.0,Celestial I,C1,-23.0,2.0,0.0,0.0,24789.272996544838,2065.77
2259,5513300_1764360240_1231258_11001_12,10737064661,CTG pølly,CTG pølly,Yggdrasill Path,Convoy,Competitive,2025-11-28T20:30:50+00:00,1166,1,1,1,1,4,3,Captain America,Emma Frost,40,5,11,43808.5608805418,0.0,8.0,10.2,2305.71,0.0,5079.0,Celestial I,C1,18.0,12.0,0.0,2.0,66341.67058229446,3491.67
2260,5513315_1764359189_1267049_11001_12,10375469080,CTG pølly,CTG pølly,Hall Of Djalia,Convergence,Competitive,2025-11-28T20:00:14+00:00,562,1,0,1,0,3,0,Captain America,Doctor Strange,17,1,3,13607.35712838173,0.0,17.0,20.0,1511.93,0.0,5061.0,Celestial I,C1,17.0,4.0,0.0,1.0,28788.979595184326,3198.78
2261,5513354_1764358232_1272300_11001_12,10844266680,CTG pølly,CTG pølly,Birnin T'Challa,Domination,Competitive,2025-11-28T19:43:16+00:00,527,1,0,0,1,0,2,Captain America,,9,5,0,10626.631392478943,0.0,1.8,1.8,1328.33,0.0,5043.0,Celestial I,C1,-19.0,6.0,0.0,2.0,22390.793316423893,2798.85
2262,6711876_1764357009_1291001_11001_22,50199327082,CTG pølly,CTG pølly,Midtown,Convoy,Competitive,2025-11-28T19:27:22+00:00,764,1,0,1,0,2,0,Mantis,Groot,25,7,25,22474.62202835083,16135.3146443367,3.5714285714285716,7.142857142857143,1872.89,1344.61,5061.0,Celestial I,C1,19.0,10.0,0.0,0.0,28902.066742658615,2408.51
2263,6711371_1764355447_1231109_11001_22,50467625021,CTG pølly,CTG pølly,Yggdrasill Path,Convoy,Competitive,2025-11-28T19:06:50+00:00,1097,1,0,1,0,3,2,Magneto,Spider-Man,36,5,3,42203.79874801636,0.0,7.2,7.8,2344.66,0.0,5042.0,Celestial I,C1,20.0,18.0,0.0,6.0,65993.45458579063,3666.3
2264,6711442_1764354468_1288194_11001_22,50768420771,CTG pølly,CTG pølly,Hell's Heaven,Domination,Competitive,2025-11-28T18:41:55+00:00,612,1,1,0,0,0,2,Groot,Angela,10,7,0,14758.868131637573,237.57122802734375,1.4285714285714286,1.4285714285714286,1475.89,23.76,5022.0,Celestial I,C1,-23.0,4.0,0.0,0.0,43580.984593868256,4358.1
2265,5513546_1764353097_1267112_11001_12,10150268408,CTG pølly,CTG pølly,Hall Of Djalia,Convergence,Competitive,2025-11-28T18:20:28+00:00,661,1,0,1,0,3,0,Magneto,,31,2,8,21919.58375930786,0.0,15.5,19.5,1992.69,0.0,5045.0,Celestial I,C1,19.0,15.0,0.0,1.0,25029.433855056763,2275.4
2266,6711809_1764351346_1292054_11001_22,50203824895,CTG pølly,CTG pølly,Central Park,Convergence,Competitive,2025-11-28T17:54:15+00:00,841,1,0,1,0,3,1,Captain America,,50,6,10,26563.38673734665,182.0,8.333333333333334,10.0,1897.38,13.0,5025.0,Celestial I,C1,18.0,24.0,0.0,6.0,41204.84819364548,2943.2
2267,505874_1764350459_1245170_11001_21,50327021286,CTG pølly,CTG pølly,Spider-Islands,Convoy,Competitive,2025-11-28T17:32:24+00:00,418,1,1,1,1,1,0,Captain America,,17,0,1,14897.544981002808,110.0,17.0,18.0,2482.92,18.33,5006.0,Celestial I,C1,18.0,8.0,0.0,3.0,29298.1289383173,4883.02
2268,5513385_1764349428_1288036_11001_12,10308679904,CTG pølly,CTG pølly,Hell's Heaven,Domination,Competitive,2025-11-28T17:17:56+00:00,616,1,1,0,0,0,2,Mantis,Psylocke,8,11,8,8814.803203344345,11207.278708338737,0.7272727272727273,1.4545454545454546,881.48,1120.73,4988.0,Celestial I,C1,-24.0,3.0,0.0,1.0,11369.845484256744,1136.98
2269,6711780_1764108621_1267135_11001_22,50516322861,CTG pølly,CTG pølly,Hall Of Djalia,Convergence,Competitive,2025-11-25T22:29:13+00:00,865,1,1,1,1,3,2,Magneto,,25,3,4,28751.04830700159,0.0,8.333333333333334,9.666666666666666,2053.65,0.0,5012.0,Celestial I,C1,18.0,11.0,0.0,3.0,46546.0242023468,3324.72
2270,6711598_1764089146_1310197_11001_22,50292822543,CTG pølly,CTG pølly,Krakoa,Domination,Competitive,2025-11-25T17:04:22+00:00,819,1,0,0,1,1,2,Emma Frost,Venom,16,9,4,17946.75576210022,0.0,1.7777777777777777,2.2222222222222223,1380.52,0.0,4993.0,Celestial I,C1,-24.0,5.0,0.0,2.0,36428.172306895256,2802.17
2271,6711429_1764087590_1272395_11001_22,50549819381,CTG pølly,CTG pølly,Birnin T'Challa,Domination,Competitive,2025-11-25T16:39:22+00:00,876,1,0,0,1,1,2,Venom,,21,9,5,22387.957990646362,0.0,2.3333333333333335,2.888888888888889,1599.14,0.0,5017.0,Celestial I,C1,-21.0,9.0,1.0,1.0,44974.87048625946,3212.49
2272,6711680_1764085202_2042002_11001_22,50538625043,CTG pølly,CTG pølly,Heart Of Heaven,Convergence,Competitive,2025-11-25T16:10:19+00:00,1375,1,1,1,1,5,4,Groot,Venom,41,11,4,46301.424904346466,0.0,3.727272727272727,4.090909090909091,2104.61,0.0,5038.0,Celestial I,C1,19.0,12.0,0.0,0.0,100659.40659582615,4575.43
2273,5513386_1764084048_1318038_11001_12,10243660962,CTG pølly,CTG pølly,Celestial Husk,Domination,Competitive,2025-11-25T15:34:32+00:00,591,1,1,1,1,2,0,Magneto,,27,1,8,21754.433901786804,0.0,27.0,35.0,2417.16,0.0,5019.0,Celestial I,C1,19.0,7.0,0.0,0.0,27682.43634414673,3075.83
2274,6711639_1764083016_1292018_11001_22,50813226329,CTG pølly,CTG pølly,Central Park,Convergence,Competitive,2025-11-25T15:15:18+00:00,433,1,0,0,1,0,1,Groot,Captain America,14,5,2,19237.686425447464,0.0,2.8,3.2,2748.24,0.0,4970.0,Celestial I,C1,-40.0,3.0,0.0,0.0,24094.24307203293,3442.03
2275,505960_1763468385_1310045_11001_21,50524813499,CTG pølly,CTG pølly,Krakoa,Domination,Competitive,2025-11-18T12:31:33+00:00,470,1,1,1,1,2,0,Captain America,,22,1,3,13274.004153728485,26.0,22.0,25.0,1896.29,3.71,5010.0,Celestial II,C2,40.0,8.0,0.0,1.0,18348.481818020344,2621.21
2276,5517695_1765069223_1292148_11001_11,10411660790,piercing.,piercing.,Central Park,Convergence,Competitive,2025-12-07T01:16:54+00:00,721,1,0,1,0,3,0,Loki,Invisible Woman,24,5,37,8137.190533399582,23574.011159658432,4.8,12.2,678.1,1964.5,5108.0,Eternity,E,18.0,5.0,0.0,0.0,12506.070104837418,1042.17
