player_id,hero_name,role,timePlayed_value,matchesWinPct_value,matchesPlayed_value,kdRatio_value,kdaRatio_value,totalHeroDamagePerMinute_value,totalHeroHealPerMinute_value,totalDamageTakenPerMinute_value,lastKills_value,totalMvp_value,totalSvp_value,percent_of_time_played,Arakko,Birnin T'Challa,Celestial Husk,Central Park,Hall Of Djalia,Heart Of Heaven,Hell's Heaven,Krakoa,Midtown,Royal Palace,Spider-Islands,Symbiotic Surface,Yggdrasill Path,Convergence,Convoy,Domination,Adam Warlock,Angela,Black Panther,Black Widow,Blade,Bruce Banner,Captain America,Cloak & Dagger,Daredevil,Doctor Strange,Emma Frost,Gambit,Groot,Hawkeye,Hela,Human Torch,Invisible Woman,Iron Fist,Iron Man,Jeff The Land Shark,Loki,Luna Snow,Magik,Magneto,Mantis,Mister Fantastic,Moon Knight,Namor,Peni Parker,Phoenix,Psylocke,Rocket Raccoon,Scarlet Witch,Spider-Man,Squirrel Girl,Star-Lord,Storm,The Punisher,The Thing,Thor,Ultron,Venom,Winter Soldier,Wolverine
VP Sypeh,Gambit,strategist,10.385761666666665,0.691358024691358,48.6,4.075555555555556,9.626666666666669,881.0,2983.0,682.0,280,18,7,55.1594937536521,1.0,0.0,56.461652962567214,56.461652962567214,56.461652962567214,1.0,56.461652962567214,56.461652962567214,1.0,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.75,0.5,1.0,1.0,0.8571428571428571,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5454545454545454,0.75,0.5,1.0,0.5,0.5,0.4,1.0,0.6666666666666666,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.75
VP Sypeh,Invisible Woman,strategist,4.102633611111111,0.6393442622950819,18.3,4.9625,11.475,1294.0,3169.0,1516.0,79,7,5,21.78936897540397,56.461652962567214,1.0,1.0,56.461652962567214,0.5,56.461652962567214,0.5,0.6666666666666666,1.0,56.461652962567214,1.0,1.0,56.461652962567214,0.6666666666666666,1.0,0.7142857142857143,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.6,0.8333333333333334,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.7,1.0,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.8333333333333334,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.6666666666666666,0.6666666666666666
VP Sypeh,Emma Frost,vanguard,0.3541797222222222,0.7142857142857143,1.4,3.363636363636364,4.545454545454546,2404.0,0.0,3061.0,13,0,0,1.881072838238656,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
VP Sypeh,Loki,strategist,1.9637361111111111,0.9322033898305083,11.8,5.4,13.4,957.0,2267.0,511.0,31,4,0,10.429537402375182,56.461652962567214,56.461652962567214,1.0,56.461652962567214,56.461652962567214,1.0,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
VP Sypeh,Adam Warlock,strategist,0.6157825,0.5333333333333333,3.0,2.75,4.85,1272.0,1596.0,727.0,28,0,0,3.270463164138815,56.461652962567214,1.0,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
VP Sypeh,Rocket Raccoon,strategist,0.548045,0.7647058823529413,3.4,4.75,29.25,179.0,3034.0,273.0,6,0,0,2.910704647810642,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,1.0,56.461652962567214,56.461652962567214,56.461652962567214,1.0,56.461652962567214,1.0,56.461652962567214,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
VP Sypeh,Iron Fist,duelist,0.2553372222222222,0.6428571428571429,1.4,2.857142857142857,2.857142857142857,2039.0,71.0,1462.0,12,0,0,1.356113529876709,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
VP Sypeh,Mantis,strategist,0.6031263888888889,0.13333333333333333,3.0,1.4782608695652173,4.217391304347826,1034.0,1855.0,702.0,8,0,0,3.203245688503933,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.0,56.461652962567214,0.0,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Karova,Gambit,strategist,40.056171666666664,0.629190304280557,193.9,3.7563971340839295,8.812691914022517,820.0,2823.0,771.0,1104,56,31,57.71125763390733,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,1.0,0.5,0.5,0.5,0.0,0.5,0.8,1.0,1.0,0.5,0.5555555555555556,0.5,0.6428571428571429,0.5,0.75,0.5,0.6333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.4666666666666667,0.5,1.0,0.6585365853658537,0.5454545454545454,0.25,0.5,0.5,0.75,0.7368421052631579,0.6666666666666666,0.8,0.5,0.75,0.5,0.5882352941176471,0.5,1.0,0.5,0.5,1.0,0.75,0.46153846153846156,0.5714285714285714
Karova,Adam Warlock,strategist,5.003669444444444,0.5158371040723981,22.1,2.3529411764705883,3.5,1666.0,1361.0,993.0,174,3,2,7.209077762754494,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5
Karova,Magneto,vanguard,1.5396805555555557,0.4818181818181818,11.0,1.912280701754386,2.3684210526315788,1522.0,0.0,2753.0,42,0,1,2.2183073798220168,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0
Karova,Phoenix,duelist,5.4662991666666665,0.5543071161048689,26.7,3.6705202312138727,4.0,2341.0,137.0,943.0,281,7,4,7.875615326814506,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.42857142857142855,0.7,0.5714285714285714,0.5,0.6666666666666666,0.5,0.5789473684210527,1.0,0.5,0.6666666666666666,0.75,0.0,0.5,0.5882352941176471,0.3333333333333333,1.0,0.0,0.5,1.0,0.5,1.0,0.375,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5
Karova,Loki,strategist,0.5495191666666667,0.391304347826087,2.3,1.2,3.933333333333333,667.0,1918.0,587.0,4,0,0,0.791724243299588,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Karova,Luna Snow,strategist,0.5200913888888888,0.8,2.5,3.8,9.5,794.0,2579.0,616.0,7,0,0,0.7493259312726804,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Karova,Invisible Woman,strategist,12.882212222222222,0.5655058043117746,60.3,3.2222222222222223,7.482456140350878,1041.0,3018.0,1231.0,207,11,11,18.56015284331349,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.0,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.42857142857142855,1.0,0.5,0.5,0.5,1.0,0.5,0.3333333333333333,0.4,0.5,1.0,0.4444444444444444,0.5,1.0,0.5,0.25,0.5,0.375,0.42857142857142855,0.6363636363636364,0.5,0.6666666666666666,0.5,0.8,0.5,0.5,1.0,0.0,0.5,0.3333333333333333,0.5714285714285714,0.5
Karova,Emma Frost,vanguard,1.3234547222222222,0.31818181818181823,6.6,2.3773584905660377,3.0,1825.0,0.0,2836.0,38,0,1,1.906778238234314,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Karova,Rocket Raccoon,strategist,0.3736175,0.41666666666666674,2.4,2.333333333333333,12.0,154.0,2280.0,320.0,3,0,0,0.538292475338562,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Karova,Winter Soldier,duelist,1.2211333333333334,0.47540983606557385,6.1,2.977777777777778,3.755555555555556,2202.0,0.0,1075.0,59,0,0,1.7593578585543483,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Karova,Star-Lord,duelist,0.4720502777777778,0.2727272727272727,2.2,2.75,2.75,1759.0,0.0,1071.0,18,0,0,0.6801103066886743,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
이페,Gambit,strategist,7.770868055555556,0.7518987341772152,39.5,4.972222222222222,11.84027777777778,938.0,2751.0,675.0,226,12,7,66.95926838631661,56.461652962567214,56.461652962567214,1.0,1.0,56.461652962567214,1.0,1.0,56.461652962567214,56.461652962567214,56.461652962567214,0.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.8,0.5,0.5,1.0,0.5,0.5,0.6,0.5,0.5,1.0,1.0,0.5,0.5,0.875,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.75,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5
이페,Invisible Woman,strategist,2.707307777777778,0.670807453416149,16.1,3.9672131147540974,9.60655737704918,1243.0,3067.0,1411.0,42,1,3,23.32806924536368,56.461652962567214,0.0,1.0,1.0,56.461652962567214,0.0,1.0,1.0,1.0,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,1.0,0.8333333333333334,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.75,0.5,1.0,0.5,0.7142857142857143,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,1.0
이페,Loki,strategist,0.8330105555555556,0.8108108108108109,3.7,7.0,16.5,953.0,2538.0,561.0,18,1,0,7.177805228362158,1.0,56.461652962567214,1.0,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,56.461652962567214,56.461652962567214,56.461652962567214,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0
이페,Adam Warlock,strategist,0.29417944444444444,1.0,1.4,2.4,4.2,1418.0,1497.0,945.0,7,0,0,2.5348571399575537,56.461652962567214,1.0,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Voldemortᅠ,Invisible Woman,strategist,5.721416666666666,0.8282828282828284,29.7,5.587155963302752,12.26605504587156,1435.0,2986.0,1579.0,156,13,3,31.478927293476,56.461652962567214,1.0,1.0,1.0,56.461652962567214,0.5,1.0,56.461652962567214,56.461652962567214,56.461652962567214,1.0,1.0,0.5,0.8571428571428571,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.875,0.7142857142857143,0.6,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.9090909090909091,0.6666666666666666,0.5,0.5,0.5,1.0,0.875,1.0,0.8,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.4,0.5
Voldemortᅠ,Gambit,strategist,7.529661944444444,0.8468899521531099,41.8,6.064102564102564,11.967948717948715,1217.0,2470.0,652.0,369,23,3,41.42779571964167,0.0,56.461652962567214,56.461652962567214,0.0,56.461652962567214,56.461652962567214,56.461652962567214,1.0,1.0,56.461652962567214,56.461652962567214,1.0,56.461652962567214,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.8,0.5,0.8571428571428571,1.0,0.5,0.5,0.8,1.0,0.5,1.0,0.8,0.5,0.5,0.6,0.75,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5
Voldemortᅠ,Rocket Raccoon,strategist,0.5231811111111111,0.8571428571428572,2.8,7.75,23.25,451.0,2164.0,327.0,21,1,0,2.878514381575657,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Voldemortᅠ,Loki,strategist,1.7862791666666666,0.8421052631578947,9.5,6.884615384615385,16.46153846153846,1017.0,2253.0,463.0,50,4,0,9.828012062283682,1.0,56.461652962567214,56.461652962567214,0.5,56.461652962567214,56.461652962567214,1.0,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.875,0.8,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.7142857142857143,0.75,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5
Voldemortᅠ,Mantis,strategist,0.6515933333333332,0.5428571428571428,3.5,2.6842105263157894,6.421052631578948,1589.0,1768.0,687.0,23,1,0,3.585031533259013,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.0,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.0,56.461652962567214,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Voldemortᅠ,Hela,duelist,0.6472266666666667,0.9705882352941175,3.4,7.764705882352941,8.235294117647058,2141.0,0.0,480.0,90,2,0,3.561006367723407,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Voldemortᅠ,Luna Snow,strategist,0.4332188888888889,1.0,2.5,3.0,8.4,1132.0,2478.0,687.0,8,1,0,2.3835470653527757,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Voldemortᅠ,Adam Warlock,strategist,0.8828086111111111,0.878048780487805,4.1,5.1923076923076925,7.730769230769231,1561.0,1370.0,765.0,72,3,0,4.857165576687801,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Екатерина,Gambit,strategist,4.828574722222222,0.8017241379310346,23.2,3.692307692307693,8.222222222222221,949.0,2734.0,704.0,147,10,3,28.585264271551104,1.0,1.0,56.461652962567214,1.0,56.461652962567214,56.461652962567214,1.0,56.461652962567214,0.0,56.461652962567214,56.461652962567214,0.0,56.461652962567214,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5714285714285714,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.6,0.75,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0
Екатерина,Invisible Woman,strategist,7.869099722222222,0.762135922330097,41.2,6.899159663865547,15.61344537815126,1334.0,3061.0,1400.0,178,20,4,46.5852364474519,1.0,1.0,56.461652962567214,1.0,56.461652962567214,1.0,0.0,0.0,1.0,56.461652962567214,0.0,56.461652962567214,56.461652962567214,1.0,0.75,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.7333333333333333,0.45454545454545453,0.8333333333333334,0.0,0.3333333333333333,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.6363636363636364,0.5,0.7272727272727273,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.5,0.5,1.0,0.75,1.0
Екатерина,Loki,strategist,2.607835,0.41406249999999994,12.8,2.96875,7.59375,932.0,2075.0,553.0,47,2,1,15.438438243178483,1.0,56.461652962567214,0.0,1.0,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,0.0,56.461652962567214,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,0.6,0.75,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.25,0.5,0.5,0.5,0.5,0.4,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5
Екатерина,Rocket Raccoon,strategist,0.7946447222222223,0.6388888888888888,3.6,2.2857142857142856,9.214285714285714,220.0,2534.0,309.0,3,0,0,4.704313528001388,56.461652962567214,56.461652962567214,1.0,56.461652962567214,1.0,56.461652962567214,0.0,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,56.461652962567214,1.0,56.461652962567214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0
