player_id,hero_name,role,timePlayed_value,matchesWinPct_value,matchesPlayed_value,kdRatio_value,kdaRatio_value,totalHeroDamagePerMinute_value,totalHeroHealPerMinute_value,totalDamageTakenPerMinute_value,lastKills_value,totalMvp_value,totalSvp_value,percent_of_time_played
VP Sypeh,Gambit,strategist,37388.742,69.1358024691358,48.6,4.075555555555556,9.626666666666667,881.0,2983.0,682.0,280,18,7,55.1594937536521
VP Sypeh,Invisible Woman,strategist,14769.481,63.93442622950819,18.3,4.9625,11.475,1294.0,3169.0,1516.0,79,7,5,21.78936897540397
VP Sypeh,Emma Frost,vanguard,1275.047,71.42857142857143,1.4,3.3636363636363638,4.545454545454546,2404.0,0.0,3061.0,13,0,0,1.8810728382386561
VP Sypeh,Loki,strategist,7069.45,93.22033898305084,11.8,5.4,13.4,957.0,2267.0,511.0,31,4,0,10.429537402375182
VP Sypeh,Adam Warlock,strategist,2216.817,53.333333333333336,3.0,2.75,4.85,1272.0,1596.0,727.0,28,0,0,3.270463164138815
VP Sypeh,Rocket Raccoon,strategist,1972.962,76.47058823529413,3.4,4.75,29.25,179.0,3034.0,273.0,6,0,0,2.910704647810642
VP Sypeh,Iron Fist,duelist,919.214,64.28571428571429,1.4,2.857142857142857,2.857142857142857,2039.0,71.0,1462.0,12,0,0,1.356113529876709
VP Sypeh,Mantis,strategist,2171.255,13.333333333333334,3.0,1.4782608695652173,4.217391304347826,1034.0,1855.0,702.0,8,0,0,3.203245688503933
Karova,Gambit,strategist,144202.218,62.9190304280557,193.9,3.7563971340839304,8.812691914022517,820.0,2823.0,771.0,1104,56,31,57.71125763390733
Karova,Adam Warlock,strategist,18013.21,51.58371040723981,22.1,2.3529411764705883,3.5,1666.0,1361.0,993.0,174,3,2,7.209077762754494
Karova,Magneto,vanguard,5542.85,48.18181818181818,11.0,1.912280701754386,2.3684210526315788,1522.0,0.0,2753.0,42,0,1,2.2183073798220168
Karova,Phoenix,duelist,19678.677,55.430711610486895,26.7,3.6705202312138727,4.0,2341.0,137.0,943.0,281,7,4,7.875615326814506
Karova,Loki,strategist,1978.269,39.130434782608695,2.3,1.2,3.933333333333333,667.0,1918.0,587.0,4,0,0,0.791724243299588
Karova,Luna Snow,strategist,1872.329,80.0,2.5,3.8,9.5,794.0,2579.0,616.0,7,0,0,0.7493259312726804
Karova,Invisible Woman,strategist,46375.964,56.55058043117746,60.3,3.2222222222222223,7.482456140350878,1041.0,3018.0,1231.0,207,11,11,18.56015284331349
Karova,Emma Frost,vanguard,4764.437,31.818181818181824,6.6,2.3773584905660377,3.0,1825.0,0.0,2836.0,38,0,1,1.9067782382343141
Karova,Rocket Raccoon,strategist,1345.023,41.66666666666667,2.4,2.3333333333333335,12.0,154.0,2280.0,320.0,3,0,0,0.538292475338562
Karova,Winter Soldier,duelist,4396.08,47.54098360655738,6.1,2.977777777777778,3.7555555555555555,2202.0,0.0,1075.0,59,0,0,1.7593578585543483
Karova,Star-Lord,duelist,1699.381,27.27272727272727,2.2,2.75,2.75,1759.0,0.0,1071.0,18,0,0,0.6801103066886743
이페,Gambit,strategist,27975.125,75.18987341772151,39.5,4.972222222222222,11.840277777777779,938.0,2751.0,675.0,226,12,7,66.95926838631661
이페,Invisible Woman,strategist,9746.308,67.0807453416149,16.1,3.9672131147540983,9.60655737704918,1243.0,3067.0,1411.0,42,1,3,23.32806924536368
이페,Loki,strategist,2998.838,81.08108108108108,3.7,7.0,16.5,953.0,2538.0,561.0,18,1,0,7.177805228362158
이페,Adam Warlock,strategist,1059.046,100.0,1.4,2.4,4.2,1418.0,1497.0,945.0,7,0,0,2.5348571399575537
Voldemortᅠ,Invisible Woman,strategist,20597.1,82.82828282828284,29.7,5.587155963302752,12.26605504587156,1435.0,2986.0,1579.0,156,13,3,31.478927293476
Voldemortᅠ,Gambit,strategist,27106.783,84.688995215311,41.8,6.064102564102564,11.967948717948717,1217.0,2470.0,652.0,369,23,3,41.427795719641665
Voldemortᅠ,Rocket Raccoon,strategist,1883.452,85.71428571428572,2.8,7.75,23.25,451.0,2164.0,327.0,21,1,0,2.878514381575657
Voldemortᅠ,Loki,strategist,6430.605,84.21052631578947,9.5,6.884615384615385,16.46153846153846,1017.0,2253.0,463.0,50,4,0,9.828012062283682
Voldemortᅠ,Mantis,strategist,2345.736,54.285714285714285,3.5,2.6842105263157894,6.421052631578948,1589.0,1768.0,687.0,23,1,0,3.585031533259013
Voldemortᅠ,Hela,duelist,2330.016,97.05882352941177,3.4,7.764705882352941,8.235294117647058,2141.0,0.0,480.0,90,2,0,3.561006367723407
Voldemortᅠ,Luna Snow,strategist,1559.588,100.0,2.5,3.0,8.4,1132.0,2478.0,687.0,8,1,0,2.3835470653527753
Voldemortᅠ,Adam Warlock,strategist,3178.111,87.8048780487805,4.1,5.1923076923076925,7.730769230769231,1561.0,1370.0,765.0,72,3,0,4.857165576687801
Екатерина,Gambit,strategist,17382.869,80.17241379310346,23.2,3.6923076923076925,8.222222222222221,949.0,2734.0,704.0,147,10,3,28.585264271551104
Екатерина,Invisible Woman,strategist,28328.759,76.21359223300969,41.2,6.899159663865547,15.61344537815126,1334.0,3061.0,1400.0,178,20,4,46.5852364474519
Екатерина,Loki,strategist,9388.206,41.40624999999999,12.8,2.96875,7.59375,932.0,2075.0,553.0,47,2,1,15.438438243178485
Екатерина,Rocket Raccoon,strategist,2860.721,63.888888888888886,3.6,2.2857142857142856,9.214285714285714,220.0,2534.0,309.0,3,0,0,4.7043135280013875
Екатерина,Luna Snow,strategist,1767.985,36.84210526315789,1.9,5.375,12.5,1001.0,3303.0,623.0,8,0,0,2.9073634768310272
Екатерина,Adam Warlock,strategist,1082.054,54.54545454545454,1.1,1.0526315789473684,2.263157894736842,966.0,1496.0,742.0,7,0,0,1.7793840329860946
averyomi,Gambit,strategist,65149.493,65.22727272727272,88.0,3.9429175475687104,8.513742071881607,1000.0,2458.0,756.0,490,29,8,79.84734123565477
averyomi,Invisible Woman,strategist,9528.798,75.52447552447552,14.3,3.9692307692307693,8.523076923076923,959.0,2811.0,996.0,51,2,1,11.678512762511055
averyomi,Phoenix,duelist,3126.875,40.476190476190474,4.2,4.8076923076923075,5.230769230769231,2581.0,126.0,864.0,54,0,0,3.8323038849471627
averyomi,Luna Snow,strategist,1130.573,55.55555555555556,1.8,1.875,6.0,611.0,2570.0,798.0,2,0,0,1.3856323965992785
averyomi,Jeff The Land Shark,strategist,1385.219,0.0,1.7,2.210526315789474,4.421052631578948,1088.0,2121.0,708.0,5,0,0,1.6977270134567655
averyomi,Mantis,strategist,1271.606,42.85714285714286,1.4,0.8,2.6666666666666665,1042.0,1328.0,678.0,7,0,0,1.5584827068309803
cоopertastic,Gambit,strategist,24973.537,77.94117647058823,34.0,4.576271186440678,9.124293785310735,1339.0,2298.0,855.0,246,13,6,55.07465793436123
cоopertastic,Invisible Woman,strategist,7210.846,40.74074074074075,10.8,3.62,8.1,1047.0,3222.0,1247.0,41,1,3,15.902227900972013
cоopertastic,Mantis,strategist,3945.626,62.06896551724138,5.8,2.739130434782609,8.434782608695652,1403.0,1744.0,882.0,21,0,0,8.701370666354629
cоopertastic,Loki,strategist,4762.878,77.96610169491525,5.9,4.958333333333333,11.791666666666666,991.0,2823.0,608.0,30,2,0,10.503673413705657
cоopertastic,Rocket Raccoon,strategist,1058.836,76.92307692307692,1.3,2.3333333333333335,6.666666666666667,197.0,2769.0,626.0,3,0,0,2.335072941753798
cоopertastic,Luna Snow,strategist,1911.606,56.52173913043479,2.3,4.285714285714286,13.571428571428571,934.0,3090.0,642.0,6,0,0,4.215704269494246
cоopertastic,Magneto,vanguard,1481.55,96.0,2.5,3.272727272727273,3.727272727272727,2066.0,0.0,2879.0,16,0,0,3.2672928733584223
Vinniе,Magneto,vanguard,9555.433,65.18518518518519,13.5,3.703125,4.90625,1876.0,0.0,2857.0,107,1,0,17.272361004510657
Vinniе,Angela,vanguard,1248.86,30.434782608695656,2.3,3.6,4.2,958.0,0.0,1779.0,12,0,0,2.2574341491477337
Vinniе,The Thing,vanguard,4304.69,73.07692307692307,5.2,3.84375,5.84375,1866.0,0.0,3337.0,49,1,0,7.781139765461907
Vinniе,Captain America,vanguard,5933.673,87.36842105263159,9.5,6.366666666666666,7.466666666666667,1142.0,4.0,2265.0,57,0,0,10.725682670656344
Vinniе,Groot,vanguard,25045.092,79.08309455587393,34.9,5.233532934131737,6.203592814371257,2009.0,39.0,4267.0,285,5,2,45.271404280180896
Vinniе,Doctor Strange,vanguard,1940.173,84.00000000000001,2.5,4.384615384615385,4.846153846153846,1744.0,0.0,3594.0,22,0,0,3.507048656738471
Vinniе,Emma Frost,vanguard,1698.162,44.00000000000001,2.5,2.7857142857142856,3.5714285714285716,2094.0,0.0,3015.0,11,0,0,3.0695905782753985
Vinniе,Winter Soldier,duelist,3317.438,54.05405405405405,3.7,2.742857142857143,3.5714285714285716,1927.0,0.0,1174.0,48,0,0,5.996587150585622
Vinniе,Venom,vanguard,1287.84,14.285714285714288,1.4,2.9,3.7,1085.0,0.0,2382.0,7,0,0,2.3278942352532845
Vinniе,Wolverine,duelist,990.74,100.0,1.4,3.3333333333333335,3.888888888888889,925.0,31.0,1172.0,15,0,0,1.7908575091896817
Sypeh,Gambit,strategist,42120.203,64.62585034013605,58.8,4.0310077519379846,9.352713178294573,976.0,2782.0,739.0,309,16,11,35.529757690413575
Sypeh,Rocket Raccoon,strategist,4637.52,43.66197183098592,7.1,1.8846153846153846,6.769230769230769,270.0,2691.0,361.0,15,0,0,3.911898570015125
Sypeh,Invisible Woman,strategist,39659.401,70.84745762711864,59.0,5.391959798994975,12.50251256281407,1349.0,3197.0,1478.0,194,21,9,33.453991370291966
Sypeh,Loki,strategist,20200.781,52.02952029520295,27.1,4.043478260869565,9.452173913043477,1020.0,2540.0,537.0,105,3,7,17.04001412545686
Sypeh,Luna Snow,strategist,5131.245,57.74647887323944,7.1,3.6153846153846154,9.73076923076923,867.0,3428.0,703.0,23,0,1,4.328371624898061
Sypeh,Adam Warlock,strategist,3683.746,56.36363636363636,5.5,1.625,3.15,1157.0,1556.0,950.0,20,0,1,3.107359258763075
Sypeh,Mantis,strategist,3116.19,55.26315789473685,3.8,1.8181818181818181,4.878787878787879,1065.0,1915.0,800.0,23,0,0,2.628607360161343
energу,Phoenix,duelist,16092.521,62.5,23.2,4.821705426356589,5.24031007751938,2289.0,130.0,880.0,292,7,4,19.919013487713645
energу,Winter Soldier,duelist,13646.317,66.66666666666667,20.4,4.048780487804878,4.983739837398374,2133.0,0.0,1182.0,277,4,1,16.891149148142546
energу,Magneto,vanguard,6199.848,86.3157894736842,9.5,7.392857142857143,8.821428571428571,2019.0,0.0,3019.0,78,0,0,7.674052805882588
energу,Psylocke,duelist,4460.7,62.5,7.2,5.166666666666667,5.166666666666667,1999.0,0.0,791.0,93,1,1,5.5213688063321005
energу,Groot,vanguard,7591.756,66.66666666666666,12.0,5.7254901960784315,7.019607843137255,2068.0,24.0,4370.0,84,3,0,9.396929801081571
energу,Namor,duelist,1634.209,67.85714285714286,2.8,3.0625,3.1875,1758.0,0.0,901.0,19,0,0,2.022792520372851
energу,Hela,duelist,4015.448,51.66666666666667,6.0,3.0,3.0952380952380953,1751.0,0.0,733.0,76,0,1,4.970244430391781
energу,Wolverine,duelist,9290.066,72.8,12.5,4.154929577464789,5.112676056338028,1362.0,49.0,1460.0,122,1,0,11.499065308396986
energу,Venom,vanguard,1103.062,61.111111111111114,1.8,3.3636363636363638,4.181818181818182,1377.0,0.0,2679.0,13,0,0,1.3653489627749678
energу,Angela,vanguard,2732.927,42.857142857142854,3.5,3.238095238095238,4.142857142857143,1097.0,0.0,1849.0,25,0,0,3.382764563360632
energу,The Punisher,duelist,979.419,50.0,1.2,9.714285714285714,9.714285714285714,2634.0,0.0,1239.0,38,0,0,1.2123060315486311
energу,Star-Lord,duelist,4540.618,31.666666666666664,6.0,3.9302325581395348,3.9302325581395348,1838.0,0.0,774.0,79,1,2,5.62028977215909
energу,Mister Fantastic,duelist,1416.239,28.571428571428577,1.4,3.0,3.6,2050.0,0.0,1893.0,21,0,0,1.7529934397989035
energу,Doctor Strange,vanguard,1287.576,64.28571428571429,1.4,3.4615384615384617,3.6153846153846154,1432.0,0.0,2334.0,13,0,0,1.5937368489658261
energу,Jeff The Land Shark,strategist,2666.794,27.77777777777778,3.6,2.5925925925925926,5.888888888888889,1323.0,1992.0,758.0,19,0,0,3.300906405836216
energу,Emma Frost,vanguard,1629.123,70.83333333333334,2.4,14.4,18.6,1981.0,0.0,2789.0,21,0,0,2.016497167233432
energу,Mantis,strategist,1503.126,33.33333333333333,1.5,2.125,5.5,1137.0,1141.0,864.0,9,0,0,1.8605405000082373
SofiaCarson,Gambit,strategist,17739.875,54.508196721311485,24.4,4.471544715447155,8.634146341463415,1262.0,2425.0,862.0,180,8,6,33.62981809779991
SofiaCarson,Mantis,strategist,1880.373,64.0,2.5,4.363636363636363,11.818181818181818,1217.0,2035.0,864.0,18,1,0,3.564658823470533
SofiaCarson,Magneto,vanguard,4445.169,67.0886075949367,7.9,4.444444444444445,5.666666666666667,2010.0,0.0,2806.0,44,1,1,8.426791332181265
SofiaCarson,Namor,duelist,929.45,83.33333333333334,1.2,5.142857142857143,5.571428571428571,2386.0,0.0,1021.0,13,0,0,1.7619760246901477
SofiaCarson,Wolverine,duelist,1094.217,100.0,1.9,8.4,9.8,1361.0,32.0,1370.0,25,1,0,2.0743279571879922
SofiaCarson,Loki,strategist,5511.116,68.11594202898551,6.9,4.105263157894737,10.026315789473685,865.0,2549.0,663.0,36,3,1,10.447527313234996
SofiaCarson,Invisible Woman,strategist,6816.502,75.5813953488372,8.6,7.310344827586207,15.586206896551724,1347.0,3343.0,1277.0,27,3,2,12.92217235596583
SofiaCarson,Phoenix,duelist,5109.509,47.69230769230769,6.5,3.510204081632653,3.836734693877551,2395.0,160.0,941.0,85,2,2,9.68619329274144
SofiaCarson,Psylocke,duelist,2897.876,57.57575757575758,3.3,3.586206896551724,3.586206896551724,1873.0,0.0,778.0,62,0,1,5.493558593280958
SofiaCarson,Jeff The Land Shark,strategist,1679.035,87.50000000000001,2.4,2.6470588235294117,5.647058823529412,1046.0,1878.0,784.0,12,0,0,3.1829785514181745
SofiaCarson,Groot,vanguard,2545.503,62.962962962962955,2.7,4.588235294117647,5.235294117647059,2322.0,14.0,5576.0,32,0,0,4.825558402040825
SofiaCarson,Emma Frost,vanguard,960.557,11.111111111111112,0.9,2.9,3.6,1771.0,0.0,3451.0,10,0,0,1.8209461556278381
SofiaCarson,Hela,duelist,1141.252,88.23529411764706,1.7,2.0,2.125,1461.0,0.0,692.0,19,0,0,2.163493100360084
Doomеd,Psylocke,duelist,39823.131,57.62411347517731,56.4,3.9726775956284155,3.9754098360655736,1653.0,0.0,702.0,735,13,8,25.058989080299675
Doomеd,Hela,duelist,24772.613,58.37988826815642,35.8,3.6371308016877637,3.9240506329113924,1797.0,0.0,674.0,481,2,5,15.588343333865181
Doomеd,Iron Fist,duelist,5336.555,43.24324324324324,7.4,3.4791666666666665,3.5,1329.0,37.0,1220.0,69,0,2,3.358065277976728
Doomеd,Star-Lord,duelist,10739.135,72.39263803680981,16.3,5.402777777777778,5.416666666666667,1834.0,0.0,678.0,145,0,0,6.757677257894766
Doomеd,Wolverine,duelist,14529.281,50.837988826815646,17.9,5.695652173913044,6.8478260869565215,1620.0,56.0,1522.0,243,1,2,9.14265364829314
Doomеd,Winter Soldier,duelist,11747.61,58.21917808219178,14.6,4.5,5.458333333333333,2054.0,0.0,1117.0,234,0,1,7.392267341049083
Doomеd,Doctor Strange,vanguard,5292.553,65.27777777777779,7.2,4.511627906976744,4.674418604651163,1566.0,0.0,2793.0,78,1,1,3.330376705787079
Doomеd,Phoenix,duelist,26132.691,55.927835051546396,38.8,4.0,4.395348837209302,2044.0,124.0,794.0,412,10,5,16.444182111342414
Doomеd,Moon Knight,duelist,1580.085,65.21739130434783,2.3,8.4,8.4,3395.0,0.0,790.0,42,0,0,0.9942797506540939
Doomеd,Namor,duelist,5695.202,43.83561643835617,7.3,4.03921568627451,4.490196078431373,1588.0,0.0,712.0,99,0,0,3.5837464595162265
Doomеd,Magneto,vanguard,5952.55,58.333333333333336,8.4,3.9347826086956523,4.695652173913044,1893.0,0.0,3173.0,87,2,1,3.7456845231465565
Doomеd,Daredevil,duelist,7316.142,65.38461538461539,10.4,2.813953488372093,3.9651162790697674,1526.0,3.0,1509.0,100,2,1,4.60373451017505
FIyingElite,Phoenix,duelist,38817.218,62.28239845261122,51.7,4.07183908045977,4.456896551724138,2244.0,122.0,947.0,673,16,12,37.98482314380542
FIyingElite,Gambit,strategist,7654.824,55.434782608695656,9.2,3.547169811320755,7.830188679245283,880.0,2136.0,745.0,57,1,3,7.4906742630797805
FIyingElite,Hela,duelist,43368.455,63.92914653784219,62.1,3.3666666666666667,3.6333333333333333,1910.0,0.0,803.0,839,11,8,42.438463601257666
FIyingElite,Namor,duelist,2319.286,41.37931034482759,2.9,2.3666666666666667,2.566666666666667,1574.0,0.0,993.0,40,0,0,2.2695513246184698
FIyingElite,Doctor Strange,vanguard,1111.05,50.0,1.2,1.5333333333333334,1.5333333333333334,1048.0,0.0,2682.0,9,0,0,1.0872246886401034
FIyingElite,Winter Soldier,duelist,5097.126,27.419354838709676,6.2,2.8833333333333333,3.5,1960.0,0.0,1146.0,90,0,1,4.987823435767405
FIyingElite,Loki,strategist,1640.66,35.0,2.0,2.0,5.2631578947368425,973.0,1629.0,672.0,5,0,0,1.6054777531742694
FIyingElite,Star-Lord,duelist,2182.769,61.76470588235294,3.4,2.1379310344827585,2.1724137931034484,1631.0,0.0,711.0,24,0,0,2.1359617896568737
robanroman,Mister Fantastic,duelist,39116.247,66.42468239564428,55.1,3.2591623036649215,4.0680628272251305,1940.0,0.0,2356.0,416,1,0,56.58434291781609
robanroman,Captain America,vanguard,10056.013,69.5364238410596,15.1,3.3466666666666667,4.173333333333333,1110.0,6.0,2513.0,106,1,0,14.54671476990153
robanroman,Blade,duelist,2428.497,71.42857142857143,3.5,3.730769230769231,5.115384615384615,2161.0,332.0,1592.0,40,1,0,3.512988018070537
robanroman,Rocket Raccoon,strategist,5367.931,53.57142857142857,8.4,0.6097560975609756,5.024390243902439,86.0,2522.0,495.0,6,0,0,7.765081564782412
robanroman,Jeff The Land Shark,strategist,1752.474,0.0,2.5,1.9473684210526316,4.684210526315789,943.0,2284.0,605.0,5,0,0,2.5350742306785414
robanroman,Spider-Man,duelist,2138.135,81.08108108108108,3.7,2.6666666666666665,3.259259259259259,933.0,0.0,563.0,40,0,0,3.092959404939454
robanroman,Groot,vanguard,1578.5,89.47368421052632,1.9,5.333333333333333,6.75,2116.0,0.0,4293.0,20,0,0,2.283408868334753
robanroman,Peni Parker,vanguard,2863.615,100.0,4.3,4.0,8.647058823529411,1313.0,368.0,2125.0,31,0,0,4.142416146022441
robanroman,Luna Snow,strategist,1428.741,0.0,1.8,1.3846153846153846,4.153846153846154,540.0,3816.0,1067.0,2,0,0,2.0667721697519568
robanroman,Squirrel Girl,duelist,910.253,30.0,1.0,10.333333333333334,11.333333333333334,2613.0,0.0,840.0,15,0,0,1.3167436000179373
robanroman,Storm,duelist,1488.694,83.33333333333333,1.8,2.6315789473684212,5.2105263157894735,1811.0,0.0,921.0,19,0,0,2.153498309684344
tina >w<,Gambit,strategist,35955.003,62.64591439688717,51.4,4.6,10.16,949.0,2326.0,648.0,327,15,8,59.949259471227734
tina >w<,Angela,vanguard,3135.747,77.27272727272727,4.4,4.083333333333333,4.666666666666667,923.0,0.0,1453.0,36,0,0,5.228360307441052
tina >w<,Invisible Woman,strategist,10716.279,75.79617834394905,15.7,4.892857142857143,11.428571428571429,1030.0,2608.0,1030.0,39,3,0,17.867693971185844
tina >w<,Mantis,strategist,2509.3,93.75,4.8,2.125,6.25,842.0,1408.0,680.0,19,0,0,4.183859386443432
tina >w<,Rocket Raccoon,strategist,2201.316,40.54054054054054,3.7,1.9166666666666667,7.666666666666667,149.0,2489.0,417.0,5,0,0,3.670344960398561
tina >w<,Jeff The Land Shark,strategist,2360.646,71.42857142857143,4.2,3.411764705882353,7.0588235294117645,1330.0,1863.0,597.0,19,0,0,3.9360024409875836
tina >w<,Magneto,vanguard,1121.027,37.49999999999999,1.6,2.3333333333333335,2.5833333333333335,1609.0,0.0,2488.0,9,0,0,1.869134554021648
tina >w<,Emma Frost,vanguard,1976.407,0.0,2.5,1.88,2.4,1563.0,0.0,2800.0,8,0,0,3.2953449082941475
еusher,Phoenix,duelist,24572.424,59.60451977401131,35.4,4.303664921465969,4.7434554973821985,2310.0,130.0,913.0,376,5,6,24.61030910984369
еusher,Hela,duelist,13095.674,75.13227513227514,18.9,3.328358208955224,3.514925373134328,1782.0,0.0,645.0,283,4,0,13.115864561906601
еusher,Winter Soldier,duelist,11742.519,68.62745098039215,15.3,3.683333333333333,4.308333333333334,2287.0,0.0,1185.0,248,1,1,11.760623303513428
еusher,Star-Lord,duelist,16284.105,61.77777777777778,22.5,4.223776223776224,4.251748251748252,2037.0,0.0,836.0,262,7,3,16.309211400029206
еusher,Loki,strategist,1393.323,66.66666666666667,2.4,2.3636363636363638,6.7272727272727275,581.0,2401.0,562.0,5,0,0,1.395471188347342
еusher,Psylocke,duelist,21338.366,62.41830065359477,30.6,4.1708542713567835,4.175879396984925,1814.0,0.0,744.0,430,7,6,21.371264925225894
еusher,Wolverine,duelist,1699.75,64.0,2.5,2.7222222222222223,3.1666666666666665,1302.0,40.0,1292.0,27,1,0,1.7023706293468166
еusher,Emma Frost,vanguard,1191.883,0.0,1.4,1.9230769230769231,2.3076923076923075,1954.0,0.0,2368.0,10,0,0,1.193720613512441
еusher,Namor,duelist,3344.063,41.86046511627907,4.3,4.25,4.607142857142857,2127.0,0.0,928.0,53,0,1,3.349218787401326
еusher,Doctor Strange,vanguard,1097.058,64.28571428571429,1.4,4.090909090909091,4.181818181818182,1549.0,0.0,2898.0,19,0,0,1.098749414849219
еusher,Magneto,vanguard,1112.76,29.411764705882355,1.7,2.2,2.3,1976.0,0.0,2667.0,8,0,0,1.1144756237752396
еusher,The Punisher,duelist,1168.149,81.81818181818181,1.1,5.888888888888889,6.111111111111111,3026.0,0.0,1120.0,26,0,0,1.1699500210624234
еusher,Mantis,strategist,1805.986,100.0,2.3,2.5,5.375,1201.0,1175.0,918.0,17,0,0,1.8087704211863744
Nеcrize,Emma Frost,vanguard,14646.444,82.6923076923077,20.8,5.688172043010753,7.010752688172043,2054.0,0.0,2872.0,180,3,0,35.88911144723564
Nеcrize,Magneto,vanguard,11408.216,71.17647058823529,17.0,5.352112676056338,6.676056338028169,2053.0,0.0,3012.0,156,7,2,27.954275825458847
Nеcrize,Doctor Strange,vanguard,2677.92,31.03448275862069,2.9,4.75,5.55,1988.0,0.0,3428.0,31,0,0,6.561877362640465
Nеcrize,Angela,vanguard,10290.077,69.5364238410596,15.1,4.3625,5.325,1155.0,0.0,2079.0,118,3,0,25.21442885751901
Nеcrize,Captain America,vanguard,1787.615,61.904761904761905,2.1,1.7894736842105263,2.3684210526315788,1142.0,10.0,2591.0,10,0,0,4.380306507146044
ducky1,Emma Frost,vanguard,15769.139,67.71300448430493,22.3,3.9153846153846152,4.8,1987.0,0.0,2848.0,209,6,2,17.742271969203586
ducky1,Groot,vanguard,25873.707,73.84615384615385,39.0,5.543010752688172,6.897849462365591,2087.0,106.0,4415.0,369,10,2,29.11118650456988
ducky1,Magneto,vanguard,27303.788,51.61290322580645,37.2,3.972972972972973,4.774774774774775,1955.0,0.0,2842.0,386,12,7,30.720208153753813
ducky1,Doctor Strange,vanguard,2865.059,24.39024390243903,4.1,1.8918918918918919,1.945945945945946,1535.0,0.0,3300.0,34,0,0,3.223553041533495
ducky1,Captain America,vanguard,12670.619,70.9090909090909,16.5,5.391891891891892,6.216216216216216,1252.0,6.0,2266.0,151,2,2,14.256045832062128
ducky1,Angela,vanguard,2855.993,71.42857142857143,4.2,6.6,7.6,1108.0,0.0,1762.0,53,1,0,3.2133526471002414
ducky1,Venom,vanguard,1540.611,73.91304347826087,2.3,3.6666666666666665,4.444444444444445,1808.0,0.0,3065.0,15,0,0,1.7333818517768602
kappapeppapig,Jeff The Land Shark,strategist,6763.431,60.60606060606061,9.9,3.627450980392157,8.27450980392157,1021.0,2149.0,659.0,46,0,1,12.35003168020412
kappapeppapig,Gambit,strategist,22182.223,65.46546546546548,33.3,4.253623188405797,9.768115942028986,927.0,2689.0,722.0,153,8,6,40.50476108758299
kappapeppapig,Adam Warlock,strategist,3941.754,66.66666666666666,4.5,1.6153846153846154,3.8205128205128207,940.0,1599.0,862.0,20,0,0,7.197646693752226
kappapeppapig,Rocket Raccoon,strategist,4335.312,24.615384615384617,6.5,1.5,7.833333333333333,162.0,2523.0,372.0,5,0,0,7.916283990118194
kappapeppapig,Loki,strategist,9856.034,82.1705426356589,12.9,4.622641509433962,11.69811320754717,913.0,2217.0,419.0,45,0,0,17.99712781000781
kappapeppapig,Invisible Woman,strategist,3533.701,42.85714285714286,5.6,2.4074074074074074,5.666666666666667,1105.0,2592.0,1229.0,14,0,0,6.452541513082484
kappapeppapig,Mantis,strategist,4152.028,92.3076923076923,6.5,3.625,11.208333333333334,1292.0,1931.0,611.0,22,1,0,7.581607225252177
stravery,Gambit,strategist,30551.646,66.66666666666667,42.3,4.326923076923077,9.235576923076923,1084.0,2692.0,739.0,244,13,6,53.370927967366356
stravery,Invisible Woman,strategist,19634.226,61.26984126984127,31.5,4.007692307692308,8.715384615384615,1168.0,2922.0,1104.0,94,4,5,34.29919492851519
stravery,Mantis,strategist,1277.846,80.0,2.5,1.9,6.7,1043.0,1714.0,697.0,4,0,0,2.232279950461171
stravery,Adam Warlock,strategist,1004.76,84.61538461538461,1.3,3.375,6.125,1288.0,1425.0,825.0,11,0,0,1.7552237147710803
stravery,Phoenix,duelist,1992.181,100.0,2.6,3.210526315789474,3.6842105263157894,2074.0,124.0,917.0,25,0,0,3.4801577842632723
stravery,Jeff The Land Shark,strategist,2783.326,42.22222222222222,4.5,3.269230769230769,6.8076923076923075,1094.0,2079.0,579.0,28,0,1,4.862215654622927
Ahns,Invisible Woman,strategist,16039.552,57.847533632286996,22.3,2.6633663366336635,7.534653465346534,575.0,2530.0,908.0,37,0,0,11.927051106685022
Ahns,Rocket Raccoon,strategist,10870.864,52.81690140845071,14.2,1.1714285714285715,6.685714285714286,170.0,2202.0,366.0,18,1,0,8.083601742855558
Ahns,Luna Snow,strategist,4297.937,59.25925925925925,5.4,2.303030303030303,6.96969696969697,613.0,2773.0,702.0,12,0,0,3.195956735718835
Ahns,Cloak & Dagger,strategist,2655.854,62.79069767441862,4.3,2.5,7.590909090909091,469.0,2436.0,672.0,8,0,0,1.9748996973165986
Ahns,Phoenix,duelist,41667.065,65.76576576576578,66.6,3.884931506849315,4.205479452054795,2558.0,155.0,867.0,654,25,7,30.983734066921993
Ahns,Star-Lord,duelist,18684.22,53.87755102040816,24.5,3.970414201183432,3.9881656804733727,1986.0,0.0,650.0,315,2,3,13.893632866338566
Ahns,Hela,duelist,14523.317,60.679611650485434,20.6,2.5792682926829267,2.7560975609756095,1820.0,0.0,625.0,248,2,1,10.799574956805987
Ahns,Psylocke,duelist,13300.643,64.32432432432432,18.5,3.870503597122302,3.8776978417266186,2104.0,1.0,767.0,286,6,3,9.890391503002851
Ahns,Magneto,vanguard,4905.083,45.45454545454546,6.6,2.0508474576271185,2.610169491525424,1573.0,0.0,3291.0,47,1,0,3.6474320245061636
Ahns,Moon Knight,duelist,4623.792,77.19298245614036,5.7,4.466666666666667,4.466666666666667,3420.0,0.0,995.0,77,1,0,3.438263331212827
