player_id,hero_name,role,timePlayed_value,matchesWinPct_value,kdRatio_value,kdaRatio_value,totalHeroDamagePerMinute_value,totalHeroHealPerMinute_value,totalDamageTakenPerMinute_value,lastKills_value,totalMvp_value,totalSvp_value,percent_of_time_played,Arakko,Birnin T'Challa,Celestial Husk,Central Park,Hall Of Djalia,Heart Of Heaven,Hell's Heaven,Krakoa,Midtown,Royal Palace,Spider-Islands,Symbiotic Surface,Yggdrasill Path,Convergence,Convoy,Domination
Falcon 67,Hawkeye,duelist,17.819255555555557,0.7231096911608094,3.702467343976778,3.88388969521045,1855.0,3.0,933.0,1729,37,10,43.73893249241145,0.5,0.7231096911608094,0.7231096911608094,0.0,1.0,1.0,0.5,0.7231096911608094,0.0,0.7231096911608094,0.7231096911608094,0.0,0.7231096911608094,0.5,0.3333333333333333,0.5
Falcon 67,Spider-Man,duelist,0.5643166666666667,0.41935483870967744,1.5714285714285714,1.8571428571428568,741.0,0.0,629.0,32,1,0,1.3851649700360589,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744
Falcon 67,Doctor Strange,vanguard,0.5223877777777778,0.5652173913043479,1.7272727272727273,1.7727272727272727,941.0,2.0,2496.0,13,0,0,1.282246818664625,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479
Falcon 67,Winter Soldier,duelist,1.2515894444444444,0.7272727272727273,3.976744186046512,4.8604651162790695,1908.0,0.0,1008.0,98,0,0,3.072136546226415,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273
Falcon 67,Peni Parker,vanguard,4.9385725,0.7876712328767124,4.2342342342342345,8.693693693693694,1420.0,433.0,2610.0,210,5,1,12.122161249269157,0.7876712328767124,0.7876712328767124,0.7876712328767124,0.7876712328767124,0.7876712328767124,0.7876712328767124,0.7876712328767124,0.7876712328767124,0.7876712328767124,0.7876712328767124,0.7876712328767124,1.0,1.0,1.0,1.0,0.7876712328767124
Falcon 67,Rocket Raccoon,strategist,2.1342797222222223,0.5148514851485149,0.6811594202898551,4.840579710144928,144.0,2078.0,513.0,15,0,0,5.238777590857106,0.5148514851485149,0.5148514851485149,0.5148514851485149,1.0,0.5148514851485149,0.0,0.5148514851485149,0.5148514851485149,0.5148514851485149,0.5148514851485149,0.5148514851485149,0.5148514851485149,0.5148514851485149,0.5,0.5148514851485149,0.5148514851485149
Falcon 67,Gambit,strategist,2.360403888888889,0.42741935483870963,2.3037974683544302,5.582278481012659,629.0,2212.0,793.0,48,0,0,5.793819277638042,0.42741935483870963,0.42741935483870963,0.42741935483870963,0.42741935483870963,0.42741935483870963,0.42741935483870963,0.42741935483870963,0.0,0.42741935483870963,0.42741935483870963,0.42741935483870963,1.0,0.42741935483870963,1.0,0.42741935483870963,0.0
Falcon 67,Mantis,strategist,4.6803675,0.47368421052631576,1.778443113772455,5.718562874251497,799.0,1470.0,911.0,86,0,0,11.488374331011393,0.47368421052631576,0.3333333333333333,0.47368421052631576,1.0,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,1.0,1.0,1.0,0.3333333333333333
Falcon 67,Invisible Woman,strategist,4.187091944444445,0.6601941747572815,2.8482142857142856,7.607142857142857,627.0,2764.0,987.0,55,0,0,10.277586026340908,0.6601941747572815,0.6601941747572815,1.0,0.6601941747572815,0.6601941747572815,0.6601941747572815,1.0,0.6601941747572815,1.0,0.6601941747572815,0.6601941747572815,0.6601941747572815,0.6601941747572815,0.6601941747572815,1.0,1.0
Falcon 67,Luna Snow,strategist,0.4433586111111111,0.6842105263157895,1.8333333333333333,5.222222222222222,635.0,1863.0,775.0,7,0,0,1.0882627672552956,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895
Falcon 67,Phoenix,duelist,1.0453305555555557,0.6666666666666665,3.3142857142857145,3.4857142857142858,1559.0,78.0,764.0,56,1,0,2.5658559337202305,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665
Falcon 67,Hela,duelist,0.41701638888888887,0.0,2.473684210526316,2.789473684210526,1473.0,0.0,848.0,22,0,0,1.0236034622755958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falcon 67,Emma Frost,vanguard,0.3760625,0.2,2.8461538461538463,3.4615384615384617,1189.0,0.0,2192.0,5,0,0,0.923078534293722,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
MACE,Magneto,vanguard,2.2406633333333335,0.46610169491525416,2.888888888888889,3.9583333333333335,1782.0,0.0,3099.0,70,0,1,23.14332988151076,0.46610169491525416,0.46610169491525416,0.46610169491525416,0.46610169491525416,0.46610169491525416,0.0,0.46610169491525416,0.46610169491525416,0.0,0.46610169491525416,0.46610169491525416,0.46610169491525416,0.46610169491525416,0.0,0.0,0.46610169491525416
MACE,Emma Frost,vanguard,5.020899166666667,0.6788321167883212,3.836734693877551,4.748299319727892,1977.0,0.0,3150.0,207,5,2,51.85978812046841,0.5,1.0,0.5,1.0,0.6788321167883212,1.0,0.5,1.0,0.6788321167883212,0.6788321167883212,0.0,0.5,1.0,0.8333333333333334,0.5,0.6666666666666666
MACE,Angela,vanguard,2.1391816666666665,0.7333333333333334,3.5492957746478875,4.23943661971831,1119.0,0.0,1861.0,90,0,0,22.095147562617612,1.0,1.0,0.7333333333333334,0.7333333333333334,1.0,0.7333333333333334,0.5,0.7333333333333334,1.0,0.7333333333333334,1.0,0.7333333333333334,0.7333333333333334,1.0,1.0,0.6666666666666666
MACE,Doctor Strange,vanguard,0.28093666666666667,0.5,1.0,1.0,1602.0,0.0,3288.0,5,0,0,2.901734435403219,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
azuraptor,Peni Parker,vanguard,14.094972222222223,0.6985583224115334,4.008645533141211,8.201729106628243,1260.0,460.0,2638.0,544,7,4,29.616503462826987,1.0,0.6985583224115334,0.6985583224115334,0.6985583224115334,0.6985583224115334,0.6985583224115334,1.0,1.0,0.6985583224115334,0.6985583224115334,0.6985583224115334,0.6985583224115334,1.0,0.6985583224115334,1.0,1.0
azuraptor,Magik,duelist,6.842304166666666,0.5831062670299727,3.08300395256917,3.16600790513834,1652.0,0.0,930.0,409,3,1,14.37712127777785,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727,0.5831062670299727
azuraptor,Mantis,strategist,7.7770616666666665,0.5760598503740648,2.159533073929961,6.669260700389105,831.0,1702.0,903.0,166,2,0,16.341243540609014,0.5760598503740648,0.5760598503740648,0.0,0.5760598503740648,1.0,0.5760598503740648,0.5760598503740648,0.5760598503740648,0.5760598503740648,0.5760598503740648,0.0,0.5760598503740648,0.5760598503740648,1.0,0.0,0.0
azuraptor,Venom,vanguard,2.4667391666666667,0.3983050847457627,2.9054054054054053,3.702702702702703,1275.0,0.0,2905.0,92,1,0,5.183138208409765,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627,0.3983050847457627
azuraptor,Moon Knight,duelist,3.9200508333333337,0.3869346733668342,3.1761006289308176,3.2138364779874213,2383.0,0.0,954.0,245,1,3,8.236851924889454,0.3869346733668342,1.0,0.3869346733668342,0.0,0.3869346733668342,0.3869346733668342,1.0,0.3869346733668342,0.3869346733668342,0.3869346733668342,0.0,0.3869346733668342,0.3869346733668342,0.0,0.0,1.0
azuraptor,Luna Snow,strategist,3.5985,0.2903225806451613,1.4710743801652892,4.504132231404959,490.0,2548.0,848.0,39,0,0,7.561205941431805,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613
azuraptor,Invisible Woman,strategist,2.335320277777778,0.5533333333333333,2.6493506493506493,5.675324675324675,809.0,2608.0,1155.0,25,1,0,4.906999460741838,0.5533333333333333,1.0,0.5533333333333333,0.5533333333333333,1.0,1.0,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.0,0.5533333333333333,1.0,1.0,0.5,1.0
azuraptor,Doctor Strange,vanguard,0.5036202777777777,0.29411764705882354,3.3125,3.75,1277.0,4.0,2765.0,20,0,0,1.0582122096870554,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354
azuraptor,Iron Fist,duelist,0.7674455555555556,0.05128205128205129,1.935483870967742,1.935483870967742,1095.0,105.0,1080.0,37,0,0,1.612564650379908,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129,0.05128205128205129
azuraptor,Wolverine,duelist,2.022336388888889,0.2692307692307692,3.745762711864407,4.491525423728813,1345.0,52.0,1281.0,109,0,1,4.249354430801836,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.0,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.0
azuraptor,Black Widow,duelist,0.5892155555555555,0.5,2.1875,4.6875,481.0,631.0,489.0,14,0,0,1.238065905085649,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
azuraptor,Ultron,strategist,1.2908775,0.27536231884057966,2.0,5.045454545454546,820.0,1159.0,661.0,22,0,0,2.712405341853726,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966,0.27536231884057966
azuraptor,Daredevil,duelist,0.5328372222222222,0.125,1.46875,1.71875,1156.0,1.0,1220.0,21,0,1,1.1196031597839893,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
azuraptor,Angela,vanguard,0.850333888888889,0.6444444444444444,5.470588235294118,6.294117647058823,983.0,0.0,1723.0,48,0,0,1.786730485721128,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444,0.6444444444444444
CallMeABaadBoy,Gambit,strategist,12.712042222222221,0.6171107994389902,4.5546875,10.83984375,775.0,2556.0,598.0,300,11,8,61.48927124400158,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902,0.6171107994389902
CallMeABaadBoy,Luna Snow,strategist,0.622978888888889,1.0,7.0,17.11111111111111,796.0,2612.0,629.0,10,0,0,3.013403921142669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CallMeABaadBoy,Ultron,strategist,0.7796575,0.5238095238095238,5.1875,12.0,1434.0,1340.0,473.0,24,0,0,3.771272204486082,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238
CallMeABaadBoy,Invisible Woman,strategist,1.188733888888889,0.6153846153846154,5.521739130434782,13.217391304347826,750.0,2638.0,1031.0,26,0,1,5.750010836421524,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
CallMeABaadBoy,Loki,strategist,4.517813611111111,0.6074380165289256,3.296610169491525,8.40677966101695,744.0,2343.0,551.0,69,3,2,21.853063552434534,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256,0.6074380165289256
CallMeABaadBoy,Rocket Raccoon,strategist,0.8523677777777777,0.676470588235294,2.7058823529411766,9.058823529411764,251.0,2200.0,458.0,12,0,0,4.122978241513618,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294,0.676470588235294
NAVI TrqstMe,Magneto,vanguard,0.9080550000000001,0.8837209302325582,3.88,4.2,1934.0,0.0,3455.0,44,1,0,20.411934188986653,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582
NAVI TrqstMe,Groot,vanguard,1.2144511111111111,0.8571428571428572,5.875,7.3125,2338.0,68.0,4956.0,59,0,0,27.299333361681526,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
NAVI TrqstMe,Venom,vanguard,0.6720308333333334,0.6333333333333333,3.04,3.88,1242.0,0.0,2665.0,18,0,0,15.10640780896516,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333
NAVI TrqstMe,Angela,vanguard,0.38901305555555554,0.7058823529411765,4.0,4.636363636363637,1267.0,0.0,2171.0,14,0,0,8.744524162805785,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765
NAVI TrqstMe,Captain America,vanguard,0.5549375,0.8666666666666667,3.235294117647059,3.7058823529411766,1100.0,1.0,2377.0,17,0,0,12.474296963290527,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
NAVI TrqstMe,Emma Frost,vanguard,0.71016,0.4848484848484849,2.9565217391304346,3.652173913043478,2003.0,0.0,3395.0,26,0,0,15.963503514270348,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849,0.4848484848484849
JohnPorky1996,Psylocke,duelist,9.710517777777778,0.7103594080338267,4.1381578947368425,4.141447368421052,1897.0,0.0,741.0,635,15,8,32.86113033271511,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267,0.7103594080338267
JohnPorky1996,Hela,duelist,2.8359675,0.7123287671232877,4.5,4.806818181818182,1893.0,0.0,596.0,209,2,0,9.597129604161148,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877,0.7123287671232877
JohnPorky1996,Winter Soldier,duelist,2.7440427777777776,0.5789473684210527,4.282352941176471,5.223529411764706,2178.0,0.0,1067.0,180,1,2,9.286049356241108,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527
JohnPorky1996,Phoenix,duelist,4.052416111111111,0.43750000000000006,3.5808823529411766,3.875,2143.0,135.0,843.0,229,5,4,13.713684175973118,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006,0.43750000000000006
JohnPorky1996,Star-Lord,duelist,2.8806402777777778,0.6666666666666665,4.043478260869565,4.076086956521739,2002.0,0.0,800.0,159,4,1,9.748305680089814,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665
JohnPorky1996,Doctor Strange,vanguard,0.31243166666666666,0.45454545454545453,1.7222222222222223,1.7777777777777777,1273.0,0.0,2967.0,11,0,0,1.0572925103845776,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
JohnPorky1996,Rocket Raccoon,strategist,0.9337983333333333,0.6470588235294117,0.44,5.16,54.0,2343.0,444.0,7,0,0,3.16004454534464,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117
JohnPorky1996,Namor,duelist,1.467985,0.6486486486486486,4.95,5.3,1942.0,0.0,847.0,82,1,1,4.967772833068258,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486
JohnPorky1996,Groot,vanguard,1.1720469444444443,0.7241379310344827,3.555555555555556,4.333333333333333,1885.0,79.0,3772.0,52,0,0,3.966295956492589,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827,0.7241379310344827
JohnPorky1996,Magneto,vanguard,1.8138455555555555,0.6559139784946235,3.2452830188679247,4.09433962264151,1621.0,0.0,2487.0,69,1,0,6.1381912446452045,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.6559139784946235
JohnPorky1996,Mantis,strategist,0.38245611111111116,0.8,3.857142857142857,12.285714285714286,829.0,2038.0,700.0,8,0,0,1.2942605534925171,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
JohnPorky1996,Invisible Woman,strategist,1.2440155555555557,0.559322033898305,2.358974358974359,5.974358974358975,813.0,2357.0,1004.0,19,0,0,4.209843207391905,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305
Dinks,Jeff The Land Shark,strategist,2.214852777777778,0.36448598130841126,2.776315789473684,6.815789473684211,1071.0,2095.0,607.0,37,0,0,7.811256755462022,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126,0.36448598130841126
Dinks,Gambit,strategist,16.63248611111111,0.6372430471584039,4.3826086956521735,10.942028985507246,818.0,2568.0,642.0,372,18,8,58.65880603852046,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039,0.6372430471584039
Dinks,Invisible Woman,strategist,2.645201666666667,0.6206896551724138,4.440677966101695,9.796610169491526,1024.0,2794.0,1110.0,47,4,1,9.328994502759006,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138
Dinks,Loki,strategist,3.3534225,0.6319444444444444,2.422222222222222,7.055555555555555,781.0,2227.0,489.0,33,2,0,11.826720231637672,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444,0.6319444444444444
Dinks,Groot,vanguard,1.594206111111111,0.375,3.107142857142857,4.017857142857143,1750.0,106.0,4510.0,40,0,0,5.622384196348117,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
Dinks,Magneto,vanguard,1.1969802777777778,0.3287671232876712,2.4473684210526314,3.236842105263158,1777.0,0.0,2888.0,26,0,1,4.221463554939983,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712
Dinks,Captain America,vanguard,0.43280777777777774,0.38095238095238093,2.333333333333333,2.933333333333333,848.0,3.0,2250.0,5,0,0,1.5264096611311535,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093
Dinks,Emma Frost,vanguard,0.2846705555555556,0.0,2.1818181818181817,2.636363636363636,1216.0,0.0,2618.0,7,0,0,1.0039650592015843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jerome's betty,Star-Lord,duelist,0.6459024999999999,0.8205128205128206,4.363636363636363,4.363636363636363,1871.0,0.0,739.0,44,2,0,10.867558972978433,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206
jerome's betty,Venom,vanguard,0.5544519444444445,0.8205128205128206,3.842105263157895,4.578947368421052,1510.0,0.0,2666.0,38,2,0,9.32886806279982,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206,0.8205128205128206
jerome's betty,Magneto,vanguard,2.999904722222222,0.9240506329113924,5.469135802469136,6.246913580246914,1897.0,0.0,2644.0,221,13,0,50.474555342434,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924
jerome's betty,Luna Snow,strategist,0.5092125,1.0,2.8,9.9,469.0,2840.0,816.0,9,0,0,8.5676969411448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
